user_id,state,device_type,app_section,experience_rating,feedback_tag,session_duration_sec,is_crash
f82a2e4f-a57d-4235-8eb3-605efa1ac313,Maharashtra,iOS,Settings,1,Crash,73,0
20536be1-c0a4-4a1b-bc6a-ad0c6fea5a2b,Maharashtra,iOS,Profile,4,Crash,388,0
a4b9edd2-1e73-485d-a1b6-71e9b58b346b,Tamil Nadu,iOS,Search,5,Helpful,443,1
8f9ef27a-52b0-4371-b871-fd048ff7436d,Tamil Nadu,iOS,Profile,2,Great UI,506,0
5dc10224-6ab6-4ceb-b7cc-0fec9828ea5e,Maharashtra,Android,Profile,4,Helpful,43,0
94ba8227-442e-42cb-bfc8-e4332fc4e218,Uttar Pradesh,iOS,Home,5,Confusing,122,0
f6ad5a5d-34d3-4064-9823-d95c6e1e4fdf,Uttar Pradesh,iOS,Home,5,Great UI,130,0
d8e9b096-17d3-4256-8bb9-2d5efc722f15,Delhi,iOS,Search,4,Slow Loading,156,0
d82fd3a3-d29d-4eff-94e0-55aa4b3d3b33,Uttar Pradesh,iOS,Home,3,Buggy,230,0
12498f41-1541-47d3-81eb-5986d2dab665,Tamil Nadu,Android,Home,5,Feature-Rich,79,0
5a760f1c-0939-43ab-94f4-23156a0a5463,Tamil Nadu,iOS,Notifications,3,Helpful,355,0
548c9d57-6c90-420b-bc84-04ac66fea280,Tamil Nadu,Android,Profile,5,Helpful,470,0
180957cb-d914-46bc-8778-2be00492d0c7,Maharashtra,iOS,Home,5,Confusing,406,0
ff92ea9e-1270-47dc-9b6b-a4e7c39d6dc9,Tamil Nadu,iOS,Notifications,1,Helpful,294,0
b3bc3077-17fe-4b62-9810-4b1d095f7fad,Maharashtra,Android,Notifications,3,Crash,582,0
1f96005b-c403-4d33-a5c6-45b4250bc7f2,Uttar Pradesh,Android,Notifications,5,Easy to Use,497,0
63925ae6-c325-4bf7-837a-398d9e94815f,Karnataka,Android,Notifications,2,Slow Loading,291,0
8d7f0abe-815c-497e-a72a-331cf6264e5b,Maharashtra,iOS,Home,5,Feature-Rich,421,0
81f24412-1291-4068-8703-7aeaf42c7851,Tamil Nadu,Android,Search,4,Great UI,434,0
b9e9b6fc-2260-43aa-af60-75ea271d4478,Uttar Pradesh,iOS,Settings,3,Crash,127,1
eea98a06-5ece-488a-bc9a-4d7a73e53e6f,Uttar Pradesh,Android,Search,2,Great UI,271,0
c0ed1a07-ff72-4157-9991-c7dd64522f06,Maharashtra,iOS,Settings,2,Slow Loading,343,0
ce8b1eb9-e8a7-4123-8cb5-440ec82a31e2,Karnataka,iOS,Settings,1,Feature-Rich,155,0
fee161aa-1024-4ea2-bc5a-b31302cdb4f1,Delhi,iOS,Settings,1,Slow Loading,217,0
d2653910-515c-4fd7-a603-161a5c96a841,Uttar Pradesh,Android,Settings,5,Confusing,127,0
93d7fc97-18e6-4927-9854-300f96480ef1,Delhi,iOS,Notifications,4,Crash,505,0
33846adc-70b2-43a3-9368-f218470ed704,Maharashtra,Android,Search,5,Crash,262,0
4deec3db-0fb2-40ac-9daa-c379064ed073,Maharashtra,iOS,Notifications,4,Helpful,95,0
ba35f29f-6dea-43fd-bd70-6f8b6e97b197,Uttar Pradesh,Android,Profile,3,Great UI,261,0
1f02bd3e-a8ce-41c3-ae50-c8708c7f10f1,Tamil Nadu,iOS,Home,1,Helpful,306,0
04455bd6-db29-4fcc-bf7a-208398adbc85,Maharashtra,Android,Home,4,Buggy,266,0
9125954f-2e32-4f1e-a89b-4bf86c7591df,Tamil Nadu,iOS,Profile,5,Buggy,56,0
8fe68c23-1263-4160-bfa4-aef83413370a,Uttar Pradesh,Android,Search,1,Confusing,135,0
5969aad8-1dc1-443b-a125-5ce702144da3,Uttar Pradesh,iOS,Settings,2,Feature-Rich,360,0
54e4ebe7-b570-4868-87e5-e3b19474b4d0,Tamil Nadu,iOS,Profile,3,Feature-Rich,225,0
fd44e20d-6315-4094-982e-74f7d5bb9826,Uttar Pradesh,iOS,Home,2,Slow Loading,497,0
f99af8db-a097-46b5-90c7-504a84de5c12,Karnataka,Android,Settings,5,Helpful,412,0
53beaa15-5bda-47de-850e-8516b188d3bc,Karnataka,Android,Settings,1,Feature-Rich,395,0
a0ff0a32-526e-47b1-9aa4-29738ae29fdd,Delhi,iOS,Profile,1,Crash,483,0
886f2b30-205e-48f5-9348-3d90a204d466,Maharashtra,iOS,Home,2,Slow Loading,297,0
17aa7f9b-8d87-45de-b654-4203f4808117,Delhi,Android,Home,5,Buggy,236,0
0b7c8a4d-0992-40a4-8dc1-c8f44d2e52b8,Tamil Nadu,iOS,Home,3,Helpful,224,0
b2ab23d7-5139-4bde-8d7f-da7091aedc3c,Tamil Nadu,Android,Search,5,Helpful,184,0
7ae3be5f-ea2b-4db4-b291-ae9675cb8fab,Uttar Pradesh,Android,Home,5,Great UI,76,0
c7560607-528d-43ba-ad12-0046bb3e3b6e,Uttar Pradesh,Android,Notifications,3,Easy to Use,33,1
1ed09ebb-3aa8-4969-a61e-af9910994da1,Uttar Pradesh,iOS,Notifications,4,Slow Loading,447,0
b5a0188d-6ff0-455b-9b8f-b119ac3430a0,Karnataka,iOS,Settings,4,Buggy,134,0
335094e7-bbac-48eb-8178-e1f4969bdd45,Tamil Nadu,iOS,Search,5,Slow Loading,239,0
09288810-8a1d-4211-aacb-81de229844e2,Tamil Nadu,iOS,Search,1,Confusing,209,0
a5459e49-e719-4407-8db4-5b31861b2bdf,Uttar Pradesh,Android,Profile,4,Crash,265,0
8157769e-f2bc-48f5-a741-bda2d0fc3864,Delhi,iOS,Home,1,Slow Loading,501,0
09d373c7-a428-4bef-b193-34847078274d,Karnataka,iOS,Search,2,Crash,494,0
0c5f98b0-7eba-4db9-8b21-16878cbeef2d,Delhi,Android,Search,5,Easy to Use,84,0
3109a737-1e25-4cef-9bdb-f3d93d17b845,Uttar Pradesh,iOS,Home,4,Crash,97,1
a24c8cbb-3d5e-4a21-8572-4e33314455d0,Karnataka,iOS,Search,1,Great UI,73,1
97bd8ad2-a45b-4350-ba33-36ae6d19d10f,Tamil Nadu,Android,Search,5,Confusing,77,0
71625195-0932-42d9-a8e7-e5e3ed3b41ba,Karnataka,Android,Search,4,Confusing,108,0
6cd2179a-c77d-4e3c-98fa-937d95081100,Tamil Nadu,Android,Notifications,5,Slow Loading,474,0
4593be65-03a2-4d6a-be7c-3f520252b4a3,Tamil Nadu,Android,Search,1,Helpful,539,0
e3c3684e-be3f-4206-a389-45bdee4e8ef2,Maharashtra,Android,Home,1,Crash,208,1
19bf2277-80b4-48d8-9a0c-a83d49cd17f7,Maharashtra,iOS,Search,4,Helpful,465,0
944b76ce-e642-4fa2-944a-7d2c879d6456,Maharashtra,Android,Home,2,Buggy,456,0
5eb2ae72-1104-4bf3-bed7-21465478901f,Delhi,iOS,Notifications,5,Great UI,160,0
68558348-5a75-47a8-aca9-530765f95f4f,Uttar Pradesh,iOS,Search,3,Slow Loading,540,0
947deef2-7071-472f-99d3-4db98e858f01,Maharashtra,Android,Profile,5,Slow Loading,442,0
39d9c0e6-9de8-49ee-999a-d923492e8318,Maharashtra,Android,Home,3,Easy to Use,497,0
2dce7f4c-4d1d-4beb-91dc-e740b7dac479,Tamil Nadu,iOS,Notifications,5,Feature-Rich,316,0
42fff31f-eafb-472e-93d6-105f673e8a88,Maharashtra,Android,Settings,1,Helpful,234,1
7865ba4e-4d34-4518-a5b3-54980df7b2c2,Maharashtra,Android,Settings,5,Easy to Use,254,0
6a96cd64-6a9b-4bb1-9089-7c2163c1afde,Delhi,iOS,Profile,4,Great UI,16,0
9b2ee3d0-d999-4d11-8577-11080c225ae4,Karnataka,iOS,Home,5,Crash,155,0
2e80a140-44a6-4056-8666-72fd69a326b7,Maharashtra,iOS,Home,1,Easy to Use,212,0
ad3d8159-2f87-43bf-8fbe-7bad931b2417,Maharashtra,iOS,Profile,3,Easy to Use,192,0
c12c5e81-d086-4974-949c-0f6373c626c5,Maharashtra,iOS,Home,1,Great UI,398,0
0ffbff09-9363-4c71-8e98-5642caf31836,Karnataka,iOS,Profile,3,Helpful,255,0
94d976e4-c7f3-411b-858c-8c638cc5cf4b,Delhi,Android,Notifications,5,Confusing,76,0
8eafc643-2a62-444c-8600-522dc89c6db3,Maharashtra,Android,Profile,5,Confusing,393,0
e197a888-3395-40f9-a720-77d790e4c4e7,Tamil Nadu,Android,Home,5,Easy to Use,558,0
59d05242-7aed-4ed2-bc15-c1e29e326465,Maharashtra,iOS,Profile,1,Buggy,139,0
60efc847-566c-4642-87e5-831233d5ae65,Uttar Pradesh,iOS,Profile,1,Helpful,76,0
448092f3-fade-4085-b85b-0a40c8f9244f,Tamil Nadu,iOS,Settings,5,Helpful,193,0
765d70d1-f6e0-4031-84fe-4fdb68f78473,Delhi,iOS,Settings,4,Buggy,420,0
7947fa1b-21f5-44e4-af97-8441cdbb0c3d,Uttar Pradesh,Android,Profile,2,Easy to Use,472,0
73843697-fc7d-4e48-93c0-80f987f2889a,Tamil Nadu,Android,Search,4,Confusing,595,0
2bf2e8b6-d3a2-4afd-9723-48220a7a8bd0,Delhi,iOS,Notifications,1,Great UI,96,0
3226f686-311f-4ba1-83e3-085f97c31287,Uttar Pradesh,iOS,Profile,5,Slow Loading,486,0
d4c48129-3439-4421-bb4b-57a434d6408a,Delhi,iOS,Settings,4,Confusing,428,0
121f8ab1-89f0-4963-b6ab-f34fac8b0070,Tamil Nadu,iOS,Search,4,Slow Loading,193,0
068a6f63-e3b0-4120-91af-3f09b1c8d7a4,Delhi,Android,Search,1,Buggy,523,0
a708f09a-5bf7-4294-a09d-d3819c161826,Karnataka,iOS,Profile,1,Crash,83,0
caf4398c-4374-4cf9-84f3-5b368333cb16,Uttar Pradesh,Android,Search,2,Feature-Rich,266,0
258529fc-b5b6-4e03-9b05-65efec9d145a,Delhi,Android,Notifications,2,Buggy,18,0
5a87ec62-fbe3-4c48-9a9b-dd4f5bfbd021,Delhi,iOS,Settings,4,Slow Loading,493,0
d5215271-97d0-4548-9d23-93343ffef551,Maharashtra,iOS,Profile,2,Easy to Use,495,0
212af2bc-110a-4c2c-b39d-acd91ac989f8,Uttar Pradesh,iOS,Settings,3,Crash,330,0
d476d970-9a56-44d6-98de-ff0f6d515ca6,Tamil Nadu,iOS,Profile,4,Helpful,581,0
5356c9f2-43e4-409e-8d3e-090d2bf3fbf8,Maharashtra,Android,Search,1,Helpful,373,0
72ebd0fa-3b77-46c4-99f6-ad1f3cbf2c64,Tamil Nadu,iOS,Settings,5,Buggy,343,0
6ba3a035-4c3b-43fb-830d-4ae91b01f992,Uttar Pradesh,Android,Profile,2,Feature-Rich,591,0
8866c158-63ca-4f65-8555-f75cb5f863fd,Uttar Pradesh,iOS,Settings,2,Confusing,75,0
2fa5b97e-0c37-4cb6-86dd-5a10df70e62a,Maharashtra,iOS,Home,3,Helpful,321,0
247d218b-5d7d-4420-9070-6fe81b4b8cbe,Karnataka,Android,Home,5,Helpful,37,0
dcafe8d9-1a6f-43e4-872c-9ac061dbaeef,Karnataka,iOS,Search,2,Easy to Use,308,0
c1a3ba09-889b-4b51-92b7-0933445637c6,Karnataka,iOS,Home,3,Slow Loading,185,0
ea14dbda-1ce4-47d8-86d4-e8d98b8e5457,Tamil Nadu,iOS,Profile,1,Great UI,559,0
32fdcd12-495e-4955-99e9-ba081c04bfbc,Karnataka,iOS,Profile,2,Easy to Use,327,0
0a1551d6-f2f5-4416-ae80-a853a4c86a18,Tamil Nadu,Android,Notifications,5,Buggy,217,0
8a36b8b7-6490-4254-b590-72aa380f4d64,Tamil Nadu,iOS,Profile,1,Great UI,466,0
548af1b4-bace-4c50-a381-756f00541232,Tamil Nadu,Android,Notifications,3,Helpful,481,0
6d86f830-a448-4447-a632-f9bad8efbfa1,Karnataka,Android,Search,4,Feature-Rich,314,0
f6d95773-712b-4002-b8cd-4332be57592f,Maharashtra,iOS,Profile,2,Confusing,478,0
bcdb5835-1b5a-4e06-b412-5de0c8952738,Maharashtra,Android,Settings,1,Easy to Use,171,0
7481b31e-744d-483c-97b8-fb0bfeca5ae0,Uttar Pradesh,iOS,Home,2,Helpful,431,1
bc4669b8-a74c-43d2-bd45-f6d918fd7cb5,Uttar Pradesh,Android,Search,1,Crash,526,0
5790b579-0d9d-4b2a-98e2-2b330507a039,Delhi,iOS,Settings,2,Buggy,222,0
006c723f-6332-4793-ad13-86fb06d424d3,Tamil Nadu,Android,Home,4,Confusing,361,0
8ab7b791-57dd-4bfd-9a90-8851a8dc0040,Maharashtra,iOS,Home,1,Buggy,127,0
b7332135-b608-4bb0-89ba-05735743e3a7,Maharashtra,iOS,Settings,4,Helpful,79,0
a4996a93-c4be-47ab-9e05-cbbb3fe49a24,Maharashtra,iOS,Profile,4,Buggy,175,0
f86eb94a-2912-4d97-8a6b-03898791d0cc,Karnataka,Android,Profile,3,Crash,557,0
ee35cf77-55ab-4db6-921f-1f00ac78edef,Maharashtra,Android,Home,3,Great UI,461,0
a4286fb0-e988-4cc5-9539-b8bf7f748334,Maharashtra,Android,Notifications,2,Helpful,58,0
e0f78c76-6f2a-41b3-a4f8-3de78da4ff07,Uttar Pradesh,Android,Settings,3,Helpful,63,0
9a1bc622-407b-44f7-b88f-46cb6a23f927,Karnataka,iOS,Profile,2,Feature-Rich,254,0
3ba7e0aa-9992-46d4-a78f-f9484c311dbb,Karnataka,iOS,Home,1,Feature-Rich,206,0
5fdf52ba-90bb-4e4a-9572-6c9c46fce26b,Karnataka,Android,Home,2,Great UI,55,0
bf7cca50-330f-475d-b1c3-ba8a3fb86420,Karnataka,iOS,Search,5,Easy to Use,222,1
13c8e3ff-25d7-47cf-8f24-1db0dbf9c82e,Tamil Nadu,iOS,Home,2,Easy to Use,118,0
e7ee818f-f7f0-48b3-966a-53efedcd8a6c,Maharashtra,Android,Settings,3,Slow Loading,408,0
19f6e630-e220-4db1-9f70-9dde0f3d6e43,Maharashtra,Android,Search,5,Feature-Rich,54,0
e8263a4f-cfc8-4473-b9ff-84e0ee764c17,Maharashtra,iOS,Search,5,Helpful,114,0
ec2637f5-2829-4850-a7e8-601d29d80a33,Uttar Pradesh,Android,Search,1,Feature-Rich,407,0
43857226-1814-4479-b117-b6dcd90613e0,Maharashtra,iOS,Profile,3,Helpful,79,0
d27a0f6b-64ca-4f45-9505-0692a31c42db,Uttar Pradesh,iOS,Settings,5,Easy to Use,525,0
c6137f31-1629-4577-bfa2-b126f009c550,Karnataka,Android,Home,5,Crash,326,0
32114ffc-410f-4a5f-bf94-8ad150d57b49,Tamil Nadu,Android,Notifications,1,Slow Loading,150,0
f9631c86-f8b7-4025-9a6f-8af5f514610a,Delhi,Android,Profile,4,Easy to Use,48,0
a81bf252-f854-4cec-9a2a-33bcc8f1659d,Uttar Pradesh,iOS,Search,2,Buggy,335,0
94bc229d-3e95-4539-888f-7d7a0f0a9e58,Karnataka,iOS,Search,1,Easy to Use,349,0
0213cf3a-8f93-4545-b151-a52f0217db31,Maharashtra,Android,Profile,2,Confusing,543,0
d9569a23-b167-41ba-ae32-ce0da101713d,Tamil Nadu,Android,Home,4,Crash,207,0
5b0d6ec1-ea74-4975-bf2f-801d882a90d5,Maharashtra,Android,Profile,1,Great UI,572,0
44725c87-d376-401c-8f68-b45bba08f485,Maharashtra,Android,Notifications,1,Confusing,488,0
379055d3-e9f1-4d26-9671-471ed2d0aead,Maharashtra,Android,Settings,2,Easy to Use,320,0
506e3071-ffeb-4af4-8364-e62e36753a71,Tamil Nadu,Android,Search,4,Crash,378,0
745fab7e-0071-4b85-99c0-e2d627e0a1df,Maharashtra,iOS,Settings,4,Confusing,169,0
078d4e92-e9c0-4675-9b4d-017fef9e1ead,Tamil Nadu,Android,Settings,4,Crash,317,0
6a081ddc-058d-4c83-9fcd-8664fcd96183,Maharashtra,Android,Search,4,Helpful,323,0
eddcd295-ea2e-476b-be56-6ddd5adf6113,Tamil Nadu,iOS,Home,3,Great UI,490,0
0d3a9e1e-bac0-4af2-a7ec-66e21d7f9681,Maharashtra,Android,Home,5,Feature-Rich,513,0
0ff14cc1-a059-4851-b96e-caf70d64dc26,Tamil Nadu,iOS,Search,4,Helpful,325,0
1f5fca78-c5f4-4ebb-bd6d-a2be91ebf7dc,Uttar Pradesh,Android,Settings,1,Crash,404,1
7c0d1d86-be0b-4a0a-af53-fc9096db15cb,Maharashtra,Android,Settings,3,Feature-Rich,531,0
bf38b265-bebd-493a-a361-16a4643d284f,Delhi,Android,Settings,4,Easy to Use,258,0
2a6c82ae-34e6-4be6-9932-8b93ed61a5ac,Delhi,Android,Profile,3,Helpful,160,0
59f5b63d-3a16-47dc-8c09-9e71a885ace0,Uttar Pradesh,Android,Home,1,Crash,403,0
6aae6abc-467d-4ef5-8236-b22f5877d824,Uttar Pradesh,Android,Notifications,2,Confusing,179,0
e11c5eef-b5a6-460d-828c-63c8989ae443,Delhi,iOS,Notifications,5,Confusing,325,0
79843cb0-c7b3-434f-a9f6-26a2cc083d34,Karnataka,Android,Notifications,3,Great UI,285,0
afe2ab48-79f5-4c01-920a-7f53ccbfd0e1,Tamil Nadu,iOS,Home,2,Helpful,11,0
6b7640dd-29d1-4af6-a219-7b52510c3d12,Tamil Nadu,iOS,Search,4,Great UI,190,0
f19fbaf6-316e-4b89-b7f4-c9b50022e4c4,Maharashtra,Android,Settings,2,Crash,471,0
09616936-1051-4e8b-aeb9-7a049ad0d525,Maharashtra,Android,Profile,1,Great UI,206,0
6ea6b130-6370-41d9-8bd4-510f106a4c31,Tamil Nadu,iOS,Notifications,1,Great UI,91,0
9f6ab51d-743e-48a8-b067-3b0ca78c7ae4,Tamil Nadu,Android,Search,1,Feature-Rich,40,0
9ecf4450-f0e0-4987-8ab1-8487c74c40eb,Tamil Nadu,iOS,Home,1,Slow Loading,282,0
8e40b03c-221f-4756-9add-2a50c4df3f5c,Karnataka,Android,Home,2,Slow Loading,394,0
260c2caf-ec2f-4dbd-bd00-1e5fad33d782,Delhi,iOS,Settings,3,Confusing,354,0
92c873be-dde7-48de-a9f4-169107e14183,Delhi,iOS,Profile,3,Confusing,397,0
d72b5874-b4bc-452c-afda-da304db821d5,Delhi,iOS,Home,1,Helpful,421,0
50047e21-b6ae-414e-a314-e8ca29439914,Maharashtra,Android,Notifications,1,Buggy,264,0
e355a707-d631-4e07-a84a-c08616ba3f87,Uttar Pradesh,iOS,Notifications,4,Easy to Use,13,1
0cb4b17a-6175-4bf8-8168-92538fe71b66,Delhi,Android,Search,1,Feature-Rich,464,0
d109b418-68a2-43a4-84ce-26a45ef291a2,Tamil Nadu,iOS,Notifications,1,Feature-Rich,448,1
3182a7eb-ce84-41a6-88d6-8228ae7e14de,Tamil Nadu,Android,Settings,3,Easy to Use,156,0
f51e78a4-c3a1-4bd7-bcd8-e0ab60e3ef9b,Uttar Pradesh,Android,Profile,4,Crash,318,0
3c020331-4abc-4161-8d54-d213e7bb24d3,Uttar Pradesh,iOS,Profile,4,Crash,503,0
1c4e3747-114c-48b7-b0c8-cb6b59c3a96b,Maharashtra,Android,Profile,2,Crash,118,0
633ddb49-6fbb-4f19-92be-c2445ebcb446,Karnataka,Android,Search,4,Buggy,235,0
5e5427c1-ded1-4876-8ccd-7996d5f18bae,Tamil Nadu,Android,Profile,5,Helpful,102,0
0cd8b5b9-d20b-42a2-a860-de78f97885fb,Delhi,Android,Notifications,5,Crash,361,0
6eaa9add-3ab6-445f-a20e-ba3c05763b32,Tamil Nadu,iOS,Profile,2,Buggy,128,0
431f6bf9-6487-477b-b486-bc0b628e3282,Karnataka,Android,Search,5,Easy to Use,128,0
5ac3e4b0-4a03-475f-866e-13a5bb6d13a1,Maharashtra,iOS,Settings,5,Slow Loading,328,0
89037328-e43b-41c3-84f9-da07797ee0c4,Uttar Pradesh,Android,Settings,4,Feature-Rich,383,0
d438bc55-3ab8-4625-abae-6315554b43d5,Maharashtra,Android,Home,4,Slow Loading,561,0
2a815d82-c5af-4d85-8e70-16ef20c50d94,Delhi,Android,Search,2,Helpful,476,0
878d6868-4fd5-4ab0-b09a-c827d0c8b68b,Delhi,Android,Home,5,Feature-Rich,326,0
94c0bacb-b69c-477f-96b4-210b25998100,Karnataka,iOS,Notifications,4,Easy to Use,516,0
fdb0999f-1cf4-4e72-a9ac-8172b573c95b,Tamil Nadu,Android,Search,2,Easy to Use,240,0
46e9bb05-53d8-40a5-aef8-7f1ace503c2a,Karnataka,Android,Settings,4,Buggy,173,1
42a6fd4e-d58e-4078-bb8d-26764d875c98,Uttar Pradesh,iOS,Search,4,Helpful,366,0
8b9774c5-8d41-4e36-87fa-38aad33b0f07,Tamil Nadu,Android,Notifications,3,Buggy,209,0
46acb4b1-416a-4179-906d-4fce6bc234bd,Uttar Pradesh,iOS,Home,2,Feature-Rich,65,0
20cc2753-e6f5-41af-8b24-2c6c4a065cda,Delhi,iOS,Profile,5,Great UI,462,0
7320b4a7-dbce-485d-b552-b7399a690de2,Delhi,Android,Profile,2,Easy to Use,19,0
6c6a3e5e-1840-48d6-9b9d-16d9888b345b,Uttar Pradesh,Android,Profile,4,Confusing,182,1
d61aceb2-e229-417c-87b1-e82605469d5b,Karnataka,iOS,Settings,2,Slow Loading,130,1
f1f6ee1f-6ccf-49cf-bffe-afdfa0e4f7f1,Delhi,iOS,Profile,4,Easy to Use,44,0
38efd6b2-015d-4136-8fa6-a137f84c5c0b,Tamil Nadu,iOS,Search,5,Great UI,394,0
23dd0f51-b5c7-4a2f-9e34-425213adc621,Karnataka,iOS,Settings,3,Helpful,386,0
3a4e376b-d3e2-489c-88cf-c41cdc8eb75b,Karnataka,Android,Home,4,Easy to Use,33,0
1d9e13d5-1aa6-4372-a0fa-ed3434449383,Uttar Pradesh,iOS,Search,1,Great UI,403,0
c8118eda-37c4-4710-b516-ca40e6b90657,Tamil Nadu,iOS,Notifications,2,Crash,343,0
1144c299-dc65-44a3-af61-66ba1c032221,Uttar Pradesh,Android,Settings,1,Confusing,579,0
56c863c8-bdcd-4c54-8207-86881f0c99ec,Uttar Pradesh,iOS,Home,5,Crash,222,1
b8914d7b-e9f6-49c1-91e2-ee9776bf5946,Karnataka,Android,Notifications,2,Slow Loading,578,0
3fd96f98-4b73-4cb1-a844-fa645a1d5e5b,Delhi,Android,Home,2,Easy to Use,175,0
e3f89303-3bbb-4752-9cf3-f978c933c107,Delhi,Android,Home,1,Buggy,382,1
4aa54f69-c7be-4b90-aded-17898d577746,Maharashtra,iOS,Home,2,Buggy,57,1
c1cf7be3-0ca1-41de-b978-32b99b848ba3,Uttar Pradesh,iOS,Notifications,4,Great UI,600,0
9fbf2154-8e8d-4148-b308-c6be117ef058,Delhi,iOS,Notifications,5,Easy to Use,111,0
96b3e134-99f7-419b-ba32-fadfff2bfc9d,Karnataka,Android,Home,2,Great UI,316,0
874e946d-24a3-43a1-8da9-c33150b384ef,Maharashtra,Android,Notifications,5,Easy to Use,377,0
4c973fe3-aa6f-4bf3-99b5-8b48670486c5,Uttar Pradesh,iOS,Home,5,Buggy,276,0
cb6832d6-df80-40ee-9999-1708087dddaf,Maharashtra,iOS,Settings,1,Buggy,445,1
75f6dab4-efb9-4d52-9b1f-38c8445b3018,Maharashtra,Android,Home,3,Easy to Use,391,0
dc26f105-5af6-4053-b083-1672ceeb49f1,Uttar Pradesh,Android,Settings,2,Feature-Rich,454,0
6a206641-6e19-4478-9ba2-3263ca79756f,Uttar Pradesh,Android,Home,3,Crash,554,0
4932a437-3aeb-4973-966e-0adec4e6cdc5,Uttar Pradesh,iOS,Home,3,Crash,381,1
d6788fb9-998b-404d-90a9-f13f1586aa3d,Delhi,Android,Profile,3,Slow Loading,110,0
22724ca3-a81f-4ec1-8162-12fcab091b35,Maharashtra,iOS,Home,1,Great UI,549,0
e42eda4a-44e5-4505-8b55-da3ca93ab03e,Delhi,iOS,Home,5,Feature-Rich,595,0
7f9aa37e-92b7-4ed1-826b-d0cadbc638c3,Uttar Pradesh,iOS,Notifications,1,Slow Loading,184,0
35ff0a5a-0d4b-4195-b73f-085a2e7ee17a,Tamil Nadu,Android,Search,5,Confusing,498,0
670a7e8f-481b-4eaa-a6d8-f6137cf29f11,Delhi,Android,Notifications,2,Great UI,156,0
77e2d05a-d4cf-4b89-a537-41355af46211,Delhi,Android,Search,2,Confusing,478,0
039baee7-d456-4245-8297-8476bf214a3c,Delhi,iOS,Notifications,3,Buggy,448,0
6c8333a5-c73b-4bde-a492-0649e3d8038a,Maharashtra,iOS,Home,3,Confusing,330,0
89eec4e9-ef48-4e60-b5b9-3521ddb24c0e,Karnataka,Android,Profile,1,Great UI,599,0
6d62cea4-832b-432b-a7b1-dc74db3ca7e3,Delhi,iOS,Home,4,Great UI,501,0
268ab4cb-018a-4680-930b-923fdead547f,Uttar Pradesh,Android,Settings,1,Easy to Use,17,0
398c56b1-a856-404b-a7b8-95f21ee198b3,Uttar Pradesh,iOS,Profile,5,Slow Loading,469,1
396ac8f5-1048-4915-b4fe-80b6e083eba9,Uttar Pradesh,Android,Profile,1,Feature-Rich,146,0
884274b1-8e6c-491d-ae3a-d71e1206c822,Karnataka,iOS,Settings,4,Great UI,392,1
6d9912cc-a168-4bab-8c2e-0f19ad9bc171,Delhi,Android,Notifications,1,Buggy,316,0
52e871b8-0650-44e9-b370-0087bab236eb,Delhi,Android,Home,5,Confusing,232,1
447dc019-91a5-45c5-9969-26feae230cd3,Uttar Pradesh,Android,Settings,5,Helpful,68,0
929403b7-e86e-4c80-af62-bb2603561cb8,Uttar Pradesh,iOS,Search,3,Feature-Rich,119,0
40bb3873-c005-46cd-a5e4-5a48865ecaf9,Maharashtra,iOS,Search,1,Crash,451,0
404a08f2-f055-4af9-bc55-a880ab15e68e,Karnataka,Android,Settings,1,Helpful,17,0
bedf122f-4bfb-4f51-bff2-980bceeb7510,Delhi,Android,Settings,4,Feature-Rich,316,0
6dd10ab1-9ce9-4524-98c7-63ed35dcbdb2,Maharashtra,iOS,Home,4,Helpful,175,0
85f47ee6-9bfe-4e0f-978f-f40b8e290d82,Tamil Nadu,Android,Search,2,Crash,204,0
0340ffe7-bded-4499-8e36-ff2eac10cf7d,Maharashtra,iOS,Settings,3,Slow Loading,174,0
d22c51e1-87ed-43e5-9fef-7f5760b988db,Tamil Nadu,iOS,Home,4,Helpful,573,0
9f01c280-924b-4ef0-b95d-400ac7071f5d,Maharashtra,iOS,Settings,5,Confusing,144,0
87384dd1-ce06-4c30-a7e2-b59cb323887b,Karnataka,Android,Profile,2,Feature-Rich,522,0
e9908033-93a8-41e5-a2cb-e8f148c56259,Maharashtra,Android,Search,4,Slow Loading,454,0
1cc4be59-e694-4510-89b4-6a558aceccd9,Delhi,iOS,Home,4,Easy to Use,166,0
84c2b012-17fe-401e-bd93-eeb92dc6953b,Maharashtra,Android,Search,1,Buggy,263,0
dfb6705e-33cb-49ad-b00e-7df0eaf52484,Tamil Nadu,Android,Settings,1,Great UI,203,1
ca9b10f3-84f7-4b48-a54d-7e0ecf907961,Uttar Pradesh,Android,Profile,1,Great UI,420,0
8327c2a3-daa5-45cd-b2e2-bf7bc38c25ec,Maharashtra,Android,Settings,1,Easy to Use,103,0
696ae213-8dd3-4527-98b1-fae0adf28a6a,Tamil Nadu,iOS,Notifications,3,Easy to Use,237,0
a9b15d0f-5065-479b-9b40-076ebb7c45bb,Tamil Nadu,Android,Notifications,4,Slow Loading,321,0
c6a32f54-3278-489c-960f-02b698bb48e3,Delhi,iOS,Search,4,Easy to Use,337,0
59789c63-074b-4277-b91c-b56677bccd83,Maharashtra,Android,Home,1,Feature-Rich,227,0
eb1476b7-3cd7-45b4-ae00-109b082bc160,Delhi,Android,Settings,2,Buggy,513,0
5044e8fb-f6f5-447f-ad2c-37ebbc5e1152,Delhi,Android,Home,1,Great UI,349,0
